ip,query,malware_name,tag,port,country,org,isp,hostnames,first_seen,last_seen,projectlabel
185.17.40.153,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Poland,OperaVPS,Artnet Sp. z o.o.,d40153.artnet.gda.pl,2025-02-14,2025-02-14,CTI-IOA
212.129.36.59,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,France,Scaleway Dedibox IPFO,SCALEWAY S.A.S.,red.hackbbs.org,2025-02-14,2025-02-14,CTI-IOA
134.122.48.158,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
185.104.181.15,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Romania,Acvile Tech SRL,DATA NODE SRL,,2025-02-14,2025-02-14,CTI-IOA
5.252.153.96,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Germany,Partner Hosting LTD,Partner Hosting LTD,hosted-by.csrdp.host,2025-02-14,2025-02-14,CTI-IOA
172.234.231.235,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Linode,Akamai Connected Cloud,172-234-231-235.ip.linodeusercontent.com,2025-02-14,2025-02-14,CTI-IOA
190.14.37.12,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Panama,Offshore Racks S.A,Offshore Racks S.A,ride03.limesspoi.ws,2025-02-14,2025-02-14,CTI-IOA
194.87.196.126,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Russian Federation,Baxet Group Inc.,LLC Baxet,fomo.ollas.us,2025-02-14,2025-02-14,CTI-IOA
185.130.44.115,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Sweden,Privex Sweden Network,Privex Inc.,185.130.44.115.static.privex.cc,2025-02-14,2025-02-14,CTI-IOA
104.128.88.109,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,IT7 Networks Inc,IT7 Networks Inc,104.128.88.109.16clouds.com,2025-02-14,2025-02-14,CTI-IOA
194.87.68.191,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Russian Federation,Baxet Group Inc.,LLC Baxet,og.email.homequotes.io,2025-02-14,2025-02-14,CTI-IOA
172.234.192.218,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Linode,Akamai Connected Cloud,172-234-192-218.ip.linodeusercontent.com,2025-02-14,2025-02-14,CTI-IOA
103.85.25.90,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Japan,Hongkong Wen Jing Network Limited,Starry Network Limited,,2025-02-14,2025-02-14,CTI-IOA
138.197.224.55,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
51.79.160.112,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Singapore,OVH Singapore PTE. LTD,OVH SAS,vps-e2a88ed6.vps.ovh.ca,2025-02-14,2025-02-14,CTI-IOA
194.36.190.28,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,HostSailor Naaldwijk NL Services,Host Sailor Ltd,,2025-02-14,2025-02-14,CTI-IOA
89.23.113.134,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Russian Federation,GLOBAL INTERNET SOLUTIONS LLC,GLOBAL INTERNET SOLUTIONS LLC,43438.ip-ptr.tech,2025-02-14,2025-02-14,CTI-IOA
144.34.250.208,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Cluster Logic Inc,IT7 Networks Inc,144.34.250.208.16clouds.com,2025-02-14,2025-02-14,CTI-IOA
150.136.135.145,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Oracle Public Cloud,Oracle Corporation,,2025-02-14,2025-02-14,CTI-IOA
194.87.85.114,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Germany,Aeza International LTD,AEZA INTERNATIONAL LTD,healthy-afternoon.aeza.network,2025-02-14,2025-02-14,CTI-IOA
154.205.155.89,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Lightnode Limited,Kaopu Cloud HK Limited,,2025-02-14,2025-02-14,CTI-IOA
82.197.66.244,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Contabo GmbH,"Nubes, LLC",vmi2149567.contaboserver.net,2025-02-14,2025-02-14,CTI-IOA
191.234.214.190,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Brazil,Microsoft do Brasil Imp. e Com. Software e Video G,Microsoft Corporation,,2025-02-14,2025-02-14,CTI-IOA
159.223.207.140,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
172.86.107.183,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,RouterHosting LLC,RouterHosting LLC,183.107.86.172.static.cloudzy.com,2025-02-14,2025-02-14,CTI-IOA
178.215.224.69,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,Nybula LLC,Nybula LLC,,2025-02-14,2025-02-14,CTI-IOA
36.212.254.213,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,China,"China Mobile Communications Group Co., Ltd.","China Mobile Communications Group Co., Ltd.",,2025-02-14,2025-02-14,CTI-IOA
5.223.52.218,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Singapore,Hetzner Online GmbH,Hetzner Online GmbH,static.218.52.223.5.clients.your-server.de,2025-02-14,2025-02-14,CTI-IOA
138.197.165.53,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Canada,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
34.124.141.62,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Singapore,Google LLC,Google LLC,62.141.124.34.bc.googleusercontent.com,2025-02-14,2025-02-14,CTI-IOA
139.180.210.178,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Singapore,"The Constant Company, LLC","The Constant Company, LLC",139.180.210.178.vultrusercontent.com,2025-02-14,2025-02-14,CTI-IOA
134.122.74.160,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Germany,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
52.56.52.148,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United Kingdom,Amazon Data Services UK,"Amazon.com, Inc.",ec2-52-56-52-148.eu-west-2.compute.amazonaws.com,2025-02-14,2025-02-14,CTI-IOA
27.106.122.172,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Hong Kong,Huawei-Cloud-HK,HUAWEI CLOUDS,,2025-02-14,2025-02-14,CTI-IOA
3.8.115.155,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United Kingdom,Amazon Data Services UK,"Amazon.com, Inc.",ec2-3-8-115-155.eu-west-2.compute.amazonaws.com,2025-02-14,2025-02-14,CTI-IOA
185.244.129.81,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Romania,HOSTGW SRL,HOSTGW SRL,,2025-02-14,2025-02-14,CTI-IOA
87.120.115.229,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,Ekabi LLC,EKABI,,2025-02-14,2025-02-14,CTI-IOA
16.16.26.1,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Sweden,Amazon Data Services Sweden,"Amazon.com, Inc.",ec2-16-16-26-1.eu-north-1.compute.amazonaws.com,2025-02-14,2025-02-14,CTI-IOA
45.56.114.103,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Linode,Akamai Connected Cloud,45-56-114-103.ip.linodeusercontent.com,2025-02-14,2025-02-14,CTI-IOA
139.84.208.224,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,India,"The Constant Company, LLC","The Constant Company, LLC",139.84.208.224.vultrusercontent.com,2025-02-14,2025-02-14,CTI-IOA
143.198.158.86,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
8.217.245.162,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Hong Kong,Alibaba Cloud (Singapore) Private Limited,"Alibaba (US) Technology Co., Ltd.",,2025-02-14,2025-02-14,CTI-IOA
46.23.108.19,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,Bullet-Group,Bullet Group LTD,,2025-02-14,2025-02-14,CTI-IOA
5.161.59.216,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Hetzner Online GmbH,Hetzner Online GmbH,static.216.59.161.5.clients.your-server.de,2025-02-14,2025-02-14,CTI-IOA
5.180.174.191,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Russian Federation,LLC Server v arendy,HOSTKEY B.V.,,2025-02-14,2025-02-14,CTI-IOA
202.173.160.66,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Australia,iiNet Limited,TPG Telecom Limited,202-173-160-66.tpgi.com.au,2025-02-14,2025-02-14,CTI-IOA
45.154.14.228,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,"Korea, Republic of",XNNET LIMITED,MOACK.Co.LTD,,2025-02-14,2025-02-14,CTI-IOA
23.94.44.162,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",8443,United States,RackNerd LLC,HostPapa,23-94-44-162-host.colocrossing.com,2025-02-14,2025-02-14,CTI-IOA
208.123.119.222,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Shock Hosting LLC,Shock Hosting LLC,,2025-02-14,2025-02-14,CTI-IOA
18.218.8.239,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Amazon Technologies Inc.,"Amazon.com, Inc.",ec2-18-218-8-239.us-east-2.compute.amazonaws.com,2025-02-14,2025-02-14,CTI-IOA
185.208.159.167,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Switzerland,Global-Data System IT Corporation,Global-Data System IT Corporation,,2025-02-14,2025-02-14,CTI-IOA
89.110.97.72,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Russian Federation,Hosting technology LTD,Hosting technology LTD,v2674082.hosted-by-vdsina.ru,2025-02-14,2025-02-14,CTI-IOA
34.30.154.127,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Google LLC,Google LLC,127.154.30.34.bc.googleusercontent.com,2025-02-14,2025-02-14,CTI-IOA
87.120.113.92,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,Ekabi LLC,EKABI,,2025-02-14,2025-02-14,CTI-IOA
146.70.106.171,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,M247 Europe - Amsterdam Infrastructure,M247 Europe SRL,,2025-02-14,2025-02-14,CTI-IOA
167.71.135.204,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United Kingdom,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
206.188.196.53,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,BL Networks,BL Networks,,2025-02-14,2025-02-14,CTI-IOA
91.193.19.109,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,HZ Hosting Ltd,HZ Hosting Ltd,,2025-02-14,2025-02-14,CTI-IOA
185.209.31.28,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Russian Federation,VDSINA VDS Hosting,Hosting technology LTD,v2434211.hosted-by-vdsina.ru,2025-02-14,2025-02-14,CTI-IOA
23.226.54.93,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,China,Xiaozhiyun L.L.C,ASLINE LIMITED,,2025-02-14,2025-02-14,CTI-IOA
192.121.163.53,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Latvia,EDIS Infrastructure in Latvia,EDIS GmbH,53.163.121.192.in-addr.arpa,2025-02-14,2025-02-14,CTI-IOA
194.58.68.112,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,Baxet Group Inc.,Baxet Group Inc.,,2025-02-14,2025-02-14,CTI-IOA
65.38.120.8,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Romania,BL Networks,BL Networks,,2025-02-14,2025-02-14,CTI-IOA
82.115.223.50,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,PSB HOSTING LTD,PSB HOSTING LTD,,2025-02-14,2025-02-14,CTI-IOA
23.226.54.80,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,China,Xiaozhiyun L.L.C,ASLINE LIMITED,,2025-02-14,2025-02-14,CTI-IOA
217.160.192.139,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Germany,IONOS SE,IONOS SE,,2025-02-14,2025-02-14,CTI-IOA
104.168.142.95,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Hostwinds Seattle,Hostwinds LLC.,hwsrv-1233761.hostwindsdns.com,2025-02-14,2025-02-14,CTI-IOA
18.252.116.11,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Amazon Technologies Inc.,Amazon Data Services Ireland Ltd,ec2-18-252-116-11.us-gov-east-1.compute.amazonaws.com,2025-02-14,2025-02-14,CTI-IOA
93.95.229.168,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Iceland,VPS1-NET,1984 ehf,vps-93-95-229-168.1984.is,2025-02-14,2025-02-14,CTI-IOA
46.253.4.55,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Sweden,S3 Company Ltd,ALEXHOST SRL,alexhost,2025-02-14,2025-02-14,CTI-IOA
45.155.54.221,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Switzerland,ALEXHOST SRL,ALEXHOST SRL,alexhost,2025-02-14,2025-02-14,CTI-IOA
65.109.108.19,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Finland,Hetzner Online GmbH,Hetzner Online GmbH,static.19.108.109.65.clients.your-server.de,2025-02-14,2025-02-14,CTI-IOA
178.62.227.244,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,DigitalOcean Amsterdam,"DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
209.38.194.149,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",8443,Germany,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
192.71.166.235,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Greece,EDIS Infrastructure in Greece,SYNAPSECOM S.A. Provider of Telecommunications and Internet Services,235.166.71.192.in-addr.arpa,2025-02-14,2025-02-14,CTI-IOA
124.158.5.149,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Viet Nam,CMC Telecom Infrastructure Company,CMC Telecom Infrastructure Company,,2025-02-14,2025-02-14,CTI-IOA
158.23.90.30,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Mexico,Microsoft Singapore Pte. Ltd.,Microsoft Corporation,,2025-02-14,2025-02-14,CTI-IOA
192.227.249.119,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,RackNerd LLC,HostPapa,192-227-249-119-host.colocrossing.com,2025-02-14,2025-02-14,CTI-IOA
162.33.179.250,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,BL Networks,BL Networks,,2025-02-14,2025-02-14,CTI-IOA
16.171.150.224,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Sweden,Amazon Data Services Sweden,"Amazon.com, Inc.",ec2-16-171-150-224.eu-north-1.compute.amazonaws.com,2025-02-14,2025-02-14,CTI-IOA
194.48.248.59,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,"Moldova, Republic of",OvO Systems Ltd.,ALEXHOST SRL,,2025-02-14,2025-02-14,CTI-IOA
180.188.198.185,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,China,BB service,Layerstack Limited,180.188.198.185.layerdns.com,2025-02-14,2025-02-14,CTI-IOA
104.248.123.182,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
89.248.170.68,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,FiberXpress BV,IP Volume inc,,2025-02-14,2025-02-14,CTI-IOA
87.106.230.64,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Germany,IONOS SE,IONOS SE,ip87-106-230-64.pbiaas.com,2025-02-14,2025-02-14,CTI-IOA
173.249.24.236,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Germany,Contabo GmbH,Contabo GmbH,vmi2422880.contaboserver.net,2025-02-14,2025-02-14,CTI-IOA
170.64.139.105,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Australia,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
172.232.62.81,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,France,Linode,Akamai Connected Cloud,172-232-62-81.ip.linodeusercontent.com,2025-02-14,2025-02-14,CTI-IOA
5.253.59.167,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,HOST TELECOM LTD,GLOBAL CONNECTIVITY SOLUTIONS LLP,45241.ip-ptr.tech,2025-02-14,2025-02-14,CTI-IOA
156.235.89.227,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Evoxt Enterprise,Evoxt Enterprise,,2025-02-14,2025-02-14,CTI-IOA
159.100.17.221,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Germany,firstcolo GmbH,firstcolo GmbH,,2025-02-14,2025-02-14,CTI-IOA
178.217.169.232,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Kyrgyzstan,KRENA - Kyrgyz research and education network association,KRENA - Kyrgyz research and education network association,,2025-02-14,2025-02-14,CTI-IOA
185.245.43.181,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Russian Federation,DELTA LTD,Delta Ltd,,2025-02-14,2025-02-14,CTI-IOA
91.206.178.75,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Poland,OperaVPS,Artnet Sp. z o.o.,,2025-02-14,2025-02-14,CTI-IOA
167.99.116.221,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
78.46.65.145,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Germany,Hetzner Online AG,Hetzner Online GmbH,sd-media.co.uk,2025-02-14,2025-02-14,CTI-IOA
167.172.15.223,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
106.54.38.80,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,,2025-02-14,2025-02-14,CTI-IOA
45.159.97.195,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Spain,NetActuate Inc,"NetActuate, Inc",mad.vm.converted.net,2025-02-14,2025-02-14,CTI-IOA
45.126.125.144,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Hong Kong,CloudWebManage Platform,"Kamatera, Inc.",,2025-02-14,2025-02-14,CTI-IOA
172.235.246.100,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Indonesia,Linode,Akamai Connected Cloud,172-235-246-100.ip.linodeusercontent.com,2025-02-14,2025-02-14,CTI-IOA
167.88.164.231,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,RouterHosting LLC,RouterHosting LLC,231.164.88.167.static.cloudzy.com,2025-02-14,2025-02-14,CTI-IOA
13.113.116.176,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Japan,Amazon Data Services Japan,"Amazon.com, Inc.",ec2-13-113-116-176.ap-northeast-1.compute.amazonaws.com,2025-02-14,2025-02-14,CTI-IOA
146.70.155.204,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United Arab Emirates,M247 Europe - Dubai Infrastructure,M247 Europe SRL,,2025-02-14,2025-02-14,CTI-IOA
87.120.113.185,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,Ekabi LLC,EKABI,,2025-02-14,2025-02-14,CTI-IOA
68.180.87.226,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,PAVLOV MEDIA INC,PAVLOV MEDIA INC,host-87-226.nyamvor.amherst.ny.us.clients.pavlovmedia.net,2025-02-14,2025-02-14,CTI-IOA
107.175.209.173,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,HostPapa,HostPapa,sistema08.sistemasecurity.info,2025-02-14,2025-02-14,CTI-IOA
209.141.42.6,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,XXOR AB,FranTech Solutions,edge-02.las.usa.nodestars.io,2025-02-14,2025-02-14,CTI-IOA
94.156.177.150,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Turkey,VIRTUALINE TECHNOLOGIES,Railnet LLC,94-156-177-150.virtualine.org,2025-02-14,2025-02-14,CTI-IOA
80.78.28.213,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Sweden,ab stract ltd,ab stract ltd,504e1cd5.host.njalla.net,2025-02-14,2025-02-14,CTI-IOA
185.196.9.125,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Germany,Global-Data System IT Corporation,Global-Data System IT Corporation,,2025-02-14,2025-02-14,CTI-IOA
49.13.163.25,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Germany,Hetzner Online GmbH,Hetzner Online GmbH,static.25.163.13.49.clients.your-server.de,2025-02-14,2025-02-14,CTI-IOA
87.120.113.209,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,Ekabi LLC,EKABI,,2025-02-14,2025-02-14,CTI-IOA
136.0.44.4,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,China,"Ace Data Centers II, L.L.C.",AnySec B.V,,2025-02-14,2025-02-14,CTI-IOA
158.220.92.114,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United Kingdom,Contabo GmbH,Contabo GmbH,vmi2383909.contaboserver.net,2025-02-14,2025-02-14,CTI-IOA
178.215.224.62,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,Nybula LLC,Nybula LLC,,2025-02-14,2025-02-14,CTI-IOA
78.141.205.114,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United Kingdom,"The Constant Company, LLC.","The Constant Company, LLC",78.141.205.114.vultrusercontent.com,2025-02-14,2025-02-14,CTI-IOA
76.74.127.146,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,E Street Communications,E Street,76-74-127-146.estreet.net,2025-02-14,2025-02-14,CTI-IOA
76.74.127.147,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,E Street Communications,E Street,76-74-127-147.estreet.net,2025-02-14,2025-02-14,CTI-IOA
81.19.140.237,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Canada,GLOBAL CONNECTIVITY SOLUTIONS LLP,GLOBAL CONNECTIVITY SOLUTIONS LLP,43438.ip-ptr.tech,2025-02-14,2025-02-14,CTI-IOA
38.54.125.192,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Malaysia,Kaopu Cloud HK Limited,Kaopu Cloud HK Limited,,2025-02-14,2025-02-14,CTI-IOA
36.138.32.109,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,China,China Mobile Communications Corporation,"China Mobile Communications Group Co., Ltd.",,2025-02-14,2025-02-14,CTI-IOA
49.13.53.116,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Germany,Hetzner Online GmbH,Hetzner Online GmbH,static.116.53.13.49.clients.your-server.de,2025-02-14,2025-02-14,CTI-IOA
172.105.53.7,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,India,Linode,Akamai Connected Cloud,172-105-53-7.ip.linodeusercontent.com,2025-02-14,2025-02-14,CTI-IOA
20.117.118.95,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United Kingdom,Microsoft Corporation,Microsoft Corporation,,2025-02-14,2025-02-14,CTI-IOA
104.194.132.88,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,RouterHosting LLC,RouterHosting LLC,88.132.194.104.static.cloudzy.com,2025-02-14,2025-02-14,CTI-IOA
80.251.217.247,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,Cluster Logic Inc,IT7 Networks Inc,80.251.217.247.16clouds.com,2025-02-14,2025-02-14,CTI-IOA
185.198.234.154,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Netherlands,RCS Technologies FZE LLC,RoyaleHosting BV,154.234.198.185.nl10.servers.guru,2025-02-14,2025-02-14,CTI-IOA
8.222.153.61,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Singapore,Alibaba Cloud (Singapore) Private Limited,"Alibaba (US) Technology Co., Ltd.",,2025-02-14,2025-02-14,CTI-IOA
37.156.216.76,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Lithuania,www.rackray.com,UAB Rakrejus,,2025-02-14,2025-02-14,CTI-IOA
64.94.84.192,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,United States,BL Networks,BL Networks,,2025-02-14,2025-02-14,CTI-IOA
154.221.24.148,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Hong Kong,Yisu Cloud Ltd,YISU CLOUD LTD,,2025-02-14,2025-02-14,CTI-IOA
165.192.158.140,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Japan,"SoftLayer Technologies, Inc.",SoftLayer Technologies Inc.,8c.9e.c0a5.ip4.static.sl-reverse.com,2025-02-14,2025-02-14,CTI-IOA
80.78.27.76,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Sweden,ab stract ltd,ab stract ltd,504e1b4c.host.njalla.net,2025-02-14,2025-02-14,CTI-IOA
194.26.213.66,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Ireland,MVPS LTD,MVPS LTD,ip-194-26-213-66-114451.vps.hosted-by-mvps.net,2025-02-14,2025-02-14,CTI-IOA
38.54.17.74,product:'Sliver C2',Sliver C2_2,"IOA,Lab,Monty",31337,Singapore,Kaopu Cloud HK Limited,Kaopu Cloud HK Limited,,2025-02-14,2025-02-14,CTI-IOA
